dataset,partition,num_clients,seed,round,client_id,global_gtg_rob,gtg_rob_contribution,global_gtg_adv,gtg_adv_contribution,global_gtg_priv,gtg_priv_contribution,gtg_priv_abs_contribution,accuracy,precision,recall,f1,loss,gtg_loss_contribution,gtg_acc_contribution,global_gtg_loss,global_gtg_acc,acc_contribution
imdb,noniid,20,42,2,12,0.6614439999999999,0.0,0.6472503617945007,0.0,0.852311111111111,0.0,,0.5076,0.6708860759493671,0.0625245772709398,0.114388489208633,0.6910521388053894,0.0,0.0,0.6910521388053894,0.5076,0.0
imdb,noniid,20,42,2,13,0.6614439999999999,0.0,0.6472503617945007,0.0,0.852311111111111,-0.0116403703703703,,0.5076,0.6708860759493671,0.0625245772709398,0.114388489208633,0.6910521388053894,0.0,0.0038721311475409,0.6910521388053894,0.5076,0.0038721311475409
imdb,noniid,20,42,2,14,0.6614439999999999,0.0,0.6472503617945007,0.0,0.852311111111111,0.0,,0.5076,0.6708860759493671,0.0625245772709398,0.114388489208633,0.6910521388053894,0.0,0.0,0.6910521388053894,0.5076,0.0
imdb,noniid,20,42,2,15,0.6614439999999999,0.0,0.6472503617945007,0.0,0.852311111111111,0.0,,0.5076,0.6708860759493671,0.0625245772709398,0.114388489208633,0.6910521388053894,0.0,0.0,0.6910521388053894,0.5076,0.0
imdb,noniid,20,42,2,16,0.6614439999999999,0.0,0.6472503617945007,0.0,0.852311111111111,0.0,,0.5076,0.6708860759493671,0.0625245772709398,0.114388489208633,0.6910521388053894,0.0,0.0,0.6910521388053894,0.5076,0.0
imdb,noniid,20,42,2,17,0.6614439999999999,0.0,0.6472503617945007,0.0,0.852311111111111,0.0034748148148147,,0.5076,0.6708860759493671,0.0625245772709398,0.114388489208633,0.6910521388053894,0.0,0.0,0.6910521388053894,0.5076,0.0
imdb,noniid,20,42,2,18,0.6614439999999999,0.0,0.6472503617945007,0.0,0.852311111111111,0.0044651851851851,,0.5076,0.6708860759493671,0.0625245772709398,0.114388489208633,0.6910521388053894,0.0,0.0,0.6910521388053894,0.5076,0.0
imdb,noniid,20,42,2,19,0.6614439999999999,0.0,0.6472503617945007,0.0,0.852311111111111,0.0013096296296296,,0.5076,0.6708860759493671,0.0625245772709398,0.114388489208633,0.6910521388053894,0.0,0.0,0.6910521388053894,0.5076,0.0
imdb,noniid,20,42,3,0,0.683662,0.0,0.7065761258041459,0.0,0.8507555555555555,0.0,,0.5098,0.7613636363636364,0.0526936688950059,0.0985656491357116,0.6891971230506897,-0.000401121290291,0.0,0.6891971230506897,0.5098,0.0
imdb,noniid,20,42,3,1,0.683662,0.0,0.7065761258041459,0.0,0.8507555555555555,0.0,,0.5098,0.7613636363636364,0.0526936688950059,0.0985656491357116,0.6891971230506897,0.0,0.0,0.6891971230506897,0.5098,0.0
