dataset,partition,num_clients,seed,round,client_id,global_gtg_acc,gtg_acc_contribution,global_gtg_adv,gtg_adv_contribution,global_gtg_fair_eo,gtg_fair_eo_contribution,global_gtg_fair,gtg_fair_contribution,global_gtg_loss,gtg_loss_contribution,global_gtg_priv,gtg_priv_contribution,global_gtg_rob,gtg_rob_contribution,acc_contribution
celeba,noniid,4,123,4,2,0.91,0.0,0.5883388338833884,0.1498652109315472,0.96640691086413,0.0025255802044733,0.8668142738016504,0.0312035458574838,0.2696059644222259,-0.3748427053292592,0.6669333333333336,0.0,0.918604,0.0047355333333333,0.0
celeba,noniid,4,123,4,3,0.91,0.06186,0.5883388338833884,0.0,0.96640691086413,0.0,0.8668142738016504,0.0,0.2696059644222259,-0.0,0.6669333333333336,0.0,0.918604,0.0,0.06186
celeba,noniid,4,123,5,0,0.91,0.0,0.564558629776021,0.0,0.971172002242584,0.0102849863565197,0.8483045033868855,0.0,0.2682837545871734,-0.0,0.762777777777778,0.0,0.873668,0.0,0.0
celeba,noniid,4,123,5,1,0.91,0.0,0.564558629776021,0.0,0.971172002242584,0.0,0.8483045033868855,0.0,0.2682837545871734,-0.0,0.762777777777778,0.0,0.873668,0.0,0.0
celeba,noniid,4,123,5,2,0.91,0.0,0.564558629776021,0.2398714131609877,0.971172002242584,0.0,0.8483045033868855,0.0086279519715411,0.2682837545871734,-0.320289855202039,0.762777777777778,0.0149588888888888,0.873668,0.0095046666666667,0.0
celeba,noniid,4,123,5,3,0.91,0.0,0.564558629776021,0.0,0.971172002242584,0.0,0.8483045033868855,0.0,0.2682837545871734,-0.0,0.762777777777778,0.0,0.873668,0.0,0.0
celeba,noniid,4,123,6,0,0.9082,0.0,0.5911991199119913,0.0,0.9673293960554844,0.0099161285454334,0.8493142019150588,0.0,0.2766585648059845,-0.0,0.7992222222222223,0.0,0.907864,0.0,0.0
celeba,noniid,4,123,6,1,0.9082,0.0,0.5911991199119913,0.0,0.9673293960554844,0.0,0.8493142019150588,0.0,0.2766585648059845,-0.0,0.7992222222222223,0.0,0.907864,0.0,0.0
celeba,noniid,4,123,6,2,0.9082,0.0,0.5911991199119913,0.2170942137851352,0.9673293960554844,0.0,0.8493142019150588,0.0015457397267213,0.2766585648059845,-0.3752563968300819,0.7992222222222223,-0.0020444444444444,0.907864,0.0395472666666666,0.0
celeba,noniid,4,123,6,3,0.9082,0.0,0.5911991199119913,0.0,0.9673293960554844,0.0,0.8493142019150588,0.0,0.2766585648059845,-0.0,0.7992222222222223,0.0110922222222222,0.907864,0.0,0.0
celeba,noniid,4,123,7,0,0.9116,0.0119199999999999,0.5303163444639718,0.0,0.9669211192618836,0.0,0.8550002259292881,0.0,0.2730868756771087,-0.0,0.7883111111111112,0.039847037037037,0.918876,0.0,0.0119199999999999
