dataset,partition,num_clients,seed,round,client_id,global_l1o_acc,l1o_acc_contribution,global_l1o_adv,l1o_adv_contribution,global_l1o_loss,l1o_loss_contribution,global_l1o_priv,l1o_priv_contribution,global_l1o_rob,l1o_rob_contribution,acc_contribution
imdb,noniid,4,42,9,2,0.8684,0.0311999999999998,0.4357438968217411,-0.0343946602733377,0.313292920589447,0.0551041066646575,0.7214222222222222,-0.1473111111111111,0.74794,-0.0045339999999999,0.0311999999999998
imdb,noniid,4,42,9,3,0.8684,-0.0008,0.4357438968217411,-0.0012096236568598,0.313292920589447,0.0009721517562866,0.7214222222222222,0.0123777777777778,0.74794,-0.0014879999999999,-0.0008
imdb,noniid,4,42,10,0,0.8726,0.0648,0.4176025670410268,-0.0624667570490944,0.3051028549671173,0.128957450389862,0.8136444444444444,-0.0026999999999999,0.7432920000000001,-0.0187939999999999,0.0648
imdb,noniid,4,42,10,1,0.8726,0.0124,0.4176025670410268,-0.0211326108245858,0.3051028549671173,0.0286917388439178,0.8136444444444444,-0.0006555555555556,0.7432920000000001,-0.004672,0.0124
imdb,noniid,4,42,10,2,0.8726,0.0352,0.4176025670410268,-0.0397654769045189,0.3051028549671173,0.0625748634338378,0.8136444444444444,0.0326555555555554,0.7432920000000001,-0.0052119999999999,0.0352
imdb,noniid,4,42,10,3,0.8726,-0.0013999999999999,0.4176025670410268,-0.0068825588170967,0.3051028549671173,0.0011365115642547,0.8136444444444444,0.0242888888888888,0.7432920000000001,-0.000178,-0.0013999999999999
imdb,noniid,4,107,1,0,0.7864,0.2512,0.5595116988809766,-0.3769606479052715,0.4660243093967438,0.3633501827716827,0.8583333333333334,-0.0415333333333332,0.7810159999999999,-0.144002,0.2512
imdb,noniid,4,107,1,1,0.7864,0.0911999999999999,0.5595116988809766,-0.0961269662513594,0.4660243093967438,0.0802272260189056,0.8583333333333334,0.0019777777777778,0.7810159999999999,-0.0314660000000001,0.0911999999999999
imdb,noniid,4,107,1,2,0.7864,0.1952,0.5595116988809766,-0.2598387747320139,0.4660243093967438,0.2327795922756195,0.8583333333333334,-0.0982555555555553,0.7810159999999999,-0.107628,0.1952
imdb,noniid,4,107,1,3,0.7864,-0.037,0.5595116988809766,0.057689984040073,0.4660243093967438,0.0452130138874053,0.8583333333333334,0.0191111111111113,0.7810159999999999,0.0120299999999999,-0.037
imdb,noniid,4,107,2,0,0.8042,0.1156,0.5516040785874161,-0.1280357703815063,0.4121843874454498,0.2061950266361236,0.8534444444444444,-0.0366111111111111,0.778176,-0.0348939999999999,0.1156
imdb,noniid,4,107,2,1,0.8042,0.0406,0.5516040785874161,-0.0523770633717247,0.4121843874454498,0.060920238494873,0.8534444444444444,-0.0731888888888889,0.778176,-0.015252,0.0406
imdb,noniid,4,107,2,2,0.8042,-0.0252,0.5516040785874161,0.0039792895833167,0.4121843874454498,-0.0320272743701934,0.8534444444444444,0.0198444444444445,0.778176,-0.0003459999999999,-0.0252
imdb,noniid,4,107,2,3,0.8042,-0.0113999999999999,0.5516040785874161,0.0055030486707903,0.4121843874454498,-0.0108529329299926,0.8534444444444444,-0.0819555555555555,0.778176,0.0030519999999999,-0.0113999999999999
imdb,noniid,4,107,3,0,0.8486,0.0525999999999999,0.5076596747584257,-0.0503805262465995,0.3418040871620178,0.1024719476699829,0.8526333333333334,0.0011444444444443,0.767514,-0.0128559999999999,0.0525999999999999
imdb,noniid,4,107,3,1,0.8486,0.0143999999999999,0.5076596747584257,-0.0193122744144346,0.3418040871620178,0.0304009020328521,0.8526333333333334,0.0079,0.767514,-0.0074999999999999,0.0143999999999999
imdb,noniid,4,107,3,2,0.8486,0.0041999999999999,0.5076596747584257,-0.0124729638014985,0.3418040871620178,0.0102606415748596,0.8526333333333334,0.0054333333333334,0.767514,-0.00234,0.0041999999999999
imdb,noniid,4,107,3,3,0.8486,-0.0043999999999999,0.5076596747584257,0.000742910397347,0.3418040871620178,-0.0133835077285766,0.8526333333333334,-0.019211111111111,0.767514,0.000376,-0.0043999999999999
imdb,noniid,4,107,4,0,0.8572,0.0447999999999999,0.4918338777414839,-0.0386929563304018,0.3279969394207001,0.0877496302127838,0.7965555555555555,-0.0462777777777776,0.762858,-0.0098,0.0447999999999999
imdb,noniid,4,107,4,1,0.8572,0.0131999999999999,0.4918338777414839,-0.0166969279457198,0.3279969394207001,0.022848904132843,0.7965555555555555,-0.0225333333333335,0.762858,-0.0052959999999999,0.0131999999999999
imdb,noniid,4,107,4,2,0.8572,0.0103999999999999,0.4918338777414839,-0.0121812379883223,0.3279969394207001,0.0198433101177215,0.7965555555555555,-0.0238222222222221,0.762858,-0.0028699999999999,0.0103999999999999
